Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-06171,2022-01-25,2022-01-31,First Class,CU-8250,Consumer,South,P-76859,Technology,Accessories,Plantronics Headset,923.31,11,0.3,83.54
CA-06172,2020-12-06,2020-12-09,Standard Class,CU-1493,Home Office,West,P-37975,Office Supplies,Binders,Cardinal Slant-D Binders,1407.14,7,0.5,-182.05
CA-06173,2022-01-03,2022-01-04,Second Class,CU-7511,Consumer,East,P-53440,Furniture,Furnishings,Eldon Shelf,2721.34,4,0.2,176.16
CA-06174,2020-06-09,2020-06-11,First Class,CU-1698,Home Office,East,P-88685,Furniture,Furnishings,Advantus Panel,15736.71,11,0.0,241.66
CA-06175,2022-07-26,2022-07-27,First Class,CU-7025,Consumer,South,P-72234,Technology,Accessories,Plantronics Headset,3349.61,11,0.5,654.73
CA-06176,2022-09-04,2022-09-10,Same Day,CU-1456,Corporate,East,P-38088,Technology,Machines,Polycom ViewStation,2156.71,3,0.1,92.09
CA-06177,2021-09-23,2021-09-27,Standard Class,CU-4490,Home Office,West,P-77488,Office Supplies,Supplies,Boston Pencil Sharpener,4584.6,10,0.0,165.2
CA-06178,2021-12-15,2021-12-22,Second Class,CU-1408,Home Office,South,P-28676,Furniture,Furnishings,Tensor Lamp,274.14,2,0.0,26.59
CA-06179,2022-05-08,2022-05-11,Second Class,CU-7133,Corporate,West,P-54595,Office Supplies,Storage,Tenex Shelf,558.6,10,0.3,23.31
CA-06180,2023-11-19,2023-11-20,Standard Class,CU-7847,Corporate,West,P-50772,Furniture,Bookcases,Sauder Bookcases,2127.13,14,0.1,-189.33
CA-06181,2023-04-14,2023-04-20,First Class,CU-3161,Home Office,Central,P-41836,Technology,Phones,Apple iPhone,944.19,9,0.0,194.19
CA-06182,2021-09-08,2021-09-14,Same Day,CU-1166,Home Office,West,P-63176,Technology,Accessories,Plantronics Headset,13978.43,13,0.2,3868.3
CA-06183,2023-02-14,2023-02-15,Same Day,CU-9410,Consumer,Central,P-38239,Technology,Accessories,Kensington Keyboard,2263.03,5,0.5,208.65
CA-06184,2021-04-01,2021-04-07,Same Day,CU-8342,Home Office,East,P-86594,Furniture,Chairs,Global Leather Chair,4223.13,7,0.2,309.81
CA-06185,2020-08-01,2020-08-07,First Class,CU-8484,Consumer,Central,P-84823,Furniture,Tables,Bevis Computer Table,2454.06,2,0.0,-202.5
CA-06186,2023-07-09,2023-07-15,First Class,CU-3776,Home Office,East,P-99291,Technology,Phones,Samsung Galaxy,3482.6,5,0.3,353.5
CA-06187,2021-06-23,2021-06-24,First Class,CU-3579,Consumer,East,P-68588,Furniture,Bookcases,Bush Bookcases,3943.59,5,0.3,186.09
CA-06188,2022-03-06,2022-03-11,Second Class,CU-5914,Consumer,Central,P-47041,Furniture,Chairs,Hon Executive Chair,7059.84,6,0.2,-204.46
CA-06189,2021-08-14,2021-08-21,First Class,CU-5458,Home Office,East,P-75307,Technology,Machines,Cisco TelePresence,1319.54,1,0.1,-173.44
CA-06190,2021-06-22,2021-06-23,Same Day,CU-5408,Corporate,West,P-26024,Office Supplies,Binders,Cardinal Slant-D Binders,489.79,12,0.2,5.7
CA-06191,2022-02-17,2022-02-23,Same Day,CU-3187,Corporate,East,P-29347,Office Supplies,Appliances,Hoover Stove,15611.42,11,0.0,3763.99
CA-06192,2020-05-21,2020-05-28,Second Class,CU-1387,Corporate,South,P-40420,Office Supplies,Envelopes,Wausau Astrobright Envelopes,261.76,9,0.5,53.05
CA-06193,2021-05-15,2021-05-21,Second Class,CU-8306,Consumer,South,P-75480,Technology,Machines,Polycom ViewStation,2706.82,5,0.5,-132.34
CA-06194,2021-05-24,2021-05-29,Standard Class,CU-2405,Home Office,South,P-69180,Office Supplies,Envelopes,Poly String-Tie Envelopes,10618.2,10,0.0,2044.05
CA-06195,2020-09-01,2020-09-08,First Class,CU-3389,Consumer,West,P-52784,Technology,Machines,Polycom ViewStation,1396.2,2,0.0,334.13
CA-06196,2022-04-23,2022-04-24,Same Day,CU-5161,Home Office,West,P-15392,Office Supplies,Storage,Eldon Jumbo Storage,7081.3,6,0.2,1068.9
CA-06197,2022-07-06,2022-07-09,Standard Class,CU-5604,Home Office,East,P-92606,Office Supplies,Binders,Ibico Binders,3958.44,4,0.3,527.31
CA-06198,2022-10-01,2022-10-08,First Class,CU-1135,Home Office,Central,P-38211,Furniture,Tables,Chromcraft Table,2132.82,2,0.0,82.72
CA-06199,2022-06-20,2022-06-24,Second Class,CU-6281,Consumer,East,P-48085,Furniture,Furnishings,Eldon Shelf,2427.1,11,0.5,82.59
CA-06200,2023-04-18,2023-04-21,Same Day,CU-8720,Home Office,East,P-90412,Technology,Copiers,Xerox DocuCenter Copier,891.12,10,0.2,185.88
CA-06201,2021-02-17,2021-02-20,Same Day,CU-2380,Corporate,South,P-12334,Furniture,Furnishings,Eldon Shelf,4121.46,14,0.0,277.38
CA-06202,2020-10-31,2020-11-05,Standard Class,CU-2267,Corporate,Central,P-32074,Office Supplies,Supplies,Boston Pencil Sharpener,7436.65,13,0.0,-22.12
CA-06203,2020-04-16,2020-04-17,Standard Class,CU-3334,Corporate,Central,P-93460,Office Supplies,Paper,Hammermill Paper,4622.44,13,0.3,742.77
CA-06204,2020-09-24,2020-09-26,Second Class,CU-6953,Corporate,East,P-50574,Office Supplies,Supplies,Boston Pencil Sharpener,9142.81,14,0.1,282.2
CA-06205,2023-12-07,2023-12-09,Same Day,CU-6147,Home Office,Central,P-51262,Office Supplies,Art,Dixon Ticonderoga,4519.56,12,0.5,768.09
CA-06206,2021-07-12,2021-07-14,Same Day,CU-9769,Home Office,West,P-53445,Technology,Phones,Motorola Moto,4863.32,4,0.0,800.89
CA-06207,2022-09-07,2022-09-11,Same Day,CU-6556,Home Office,East,P-37883,Furniture,Furnishings,Tensor Lamp,9872.42,14,0.3,505.1
CA-06208,2022-11-26,2022-12-03,Standard Class,CU-4626,Consumer,South,P-21407,Office Supplies,Fasteners,Advantus Push Pins,5588.32,4,0.0,1260.33
CA-06209,2023-01-06,2023-01-10,Standard Class,CU-8722,Corporate,Central,P-20667,Furniture,Chairs,Global Leather Chair,545.87,1,0.1,41.49
CA-06210,2021-07-25,2021-07-27,Second Class,CU-2754,Corporate,East,P-18692,Technology,Copiers,Xerox DocuCenter Copier,391.3,6,0.2,49.58
CA-06211,2023-04-29,2023-05-04,Standard Class,CU-1720,Corporate,South,P-50446,Technology,Machines,Polycom ViewStation,2203.71,7,0.2,223.69
CA-06212,2022-06-02,2022-06-05,First Class,CU-2260,Home Office,East,P-44837,Office Supplies,Art,Sanford Pencils,3713.12,5,0.2,694.09
CA-06213,2020-03-06,2020-03-12,First Class,CU-7125,Home Office,East,P-30028,Office Supplies,Fasteners,Advantus Push Pins,4105.92,6,0.0,985.07
CA-06214,2020-05-23,2020-05-24,Standard Class,CU-4431,Consumer,South,P-69348,Technology,Machines,Cisco TelePresence,7114.3,13,0.1,605.05
CA-06215,2023-01-04,2023-01-11,Standard Class,CU-3578,Consumer,South,P-12228,Office Supplies,Supplies,Dixon Ticonderoga Pencils,6220.66,13,0.1,-1250.68
CA-06216,2022-07-12,2022-07-19,Standard Class,CU-9728,Consumer,South,P-11008,Technology,Copiers,Xerox DocuCenter Copier,130.33,6,0.3,46.83
CA-06217,2020-01-07,2020-01-14,Second Class,CU-8643,Corporate,South,P-36662,Office Supplies,Labels,Mead File Folders Labels,6881.3,9,0.3,1800.59
CA-06218,2021-10-26,2021-10-28,First Class,CU-9624,Home Office,West,P-96345,Furniture,Bookcases,O'Sullivan Bookcase,2638.13,11,0.0,-38.81
CA-06219,2021-04-23,2021-04-26,Same Day,CU-9071,Home Office,Central,P-28688,Technology,Machines,Polycom ViewStation,1067.92,2,0.0,115.26
CA-06220,2022-05-15,2022-05-20,Standard Class,CU-3185,Corporate,West,P-25683,Office Supplies,Storage,Fellowes File Cabinet,6204.91,8,0.3,532.15
CA-06221,2023-03-18,2023-03-25,First Class,CU-5796,Consumer,West,P-38856,Furniture,Furnishings,Eldon Shelf,416.84,2,0.5,30.81
CA-06222,2021-02-16,2021-02-23,Same Day,CU-6408,Home Office,East,P-77380,Technology,Copiers,Xerox DocuCenter Copier,474.29,1,0.0,136.35
CA-06223,2021-08-28,2021-09-02,Second Class,CU-9586,Home Office,East,P-60914,Technology,Machines,Polycom ViewStation,4950.36,12,0.0,-187.39
CA-06224,2021-03-08,2021-03-14,Second Class,CU-1952,Corporate,Central,P-58617,Technology,Accessories,Logitech Mouse,1306.3,2,0.0,246.19
CA-06225,2020-03-29,2020-04-05,Same Day,CU-4865,Corporate,South,P-91704,Technology,Machines,Cisco TelePresence,11295.51,11,0.3,-738.8
CA-06226,2023-10-22,2023-10-23,Second Class,CU-1257,Consumer,West,P-26732,Office Supplies,Supplies,Boston Pencil Sharpener,2625.74,13,0.0,81.51
CA-06227,2023-06-12,2023-06-13,Standard Class,CU-6199,Home Office,South,P-83515,Furniture,Furnishings,Advantus Panel,2337.27,7,0.2,106.48
CA-06228,2022-01-05,2022-01-11,Second Class,CU-6858,Home Office,West,P-71038,Technology,Copiers,Xerox DocuCenter Copier,2211.88,2,0.1,435.47
CA-06229,2021-08-17,2021-08-22,Standard Class,CU-3684,Home Office,Central,P-55873,Furniture,Tables,Bevis Computer Table,1448.78,3,0.5,-175.0
CA-06230,2021-02-08,2021-02-13,First Class,CU-8697,Home Office,West,P-91088,Office Supplies,Supplies,Boston Pencil Sharpener,12839.46,14,0.2,299.73
CA-06231,2022-09-10,2022-09-14,Second Class,CU-9159,Consumer,West,P-24984,Furniture,Tables,Chromcraft Table,54.63,1,0.0,-7.43
CA-06232,2023-11-08,2023-11-12,First Class,CU-9144,Home Office,South,P-87045,Office Supplies,Binders,Cardinal Slant-D Binders,159.77,1,0.0,22.53
CA-06233,2020-05-22,2020-05-27,Standard Class,CU-9358,Corporate,West,P-10746,Technology,Accessories,Kensington Keyboard,8959.6,11,0.1,2200.08
CA-06234,2023-10-17,2023-10-22,First Class,CU-2272,Consumer,East,P-71496,Technology,Machines,Cisco TelePresence,717.26,2,0.0,-58.79
CA-06235,2021-04-14,2021-04-15,Standard Class,CU-6245,Consumer,West,P-67955,Technology,Accessories,Plantronics Headset,7301.7,5,0.0,661.49
CA-06236,2022-03-12,2022-03-18,Second Class,CU-1236,Home Office,West,P-55948,Furniture,Chairs,Hon Executive Chair,5738.12,9,0.1,570.5
CA-06237,2023-07-05,2023-07-08,Standard Class,CU-7305,Corporate,East,P-13561,Technology,Machines,Cisco TelePresence,9040.23,9,0.0,1075.21
CA-06238,2022-09-30,2022-10-01,Second Class,CU-9586,Consumer,East,P-56367,Furniture,Bookcases,Bush Bookcases,189.53,11,0.0,6.63
CA-06239,2023-11-08,2023-11-10,Second Class,CU-9799,Consumer,West,P-62440,Furniture,Furnishings,Advantus Panel,4206.96,8,0.5,328.6
CA-06240,2021-10-06,2021-10-11,Standard Class,CU-4972,Consumer,East,P-43673,Technology,Accessories,Logitech Mouse,825.24,13,0.0,165.56
CA-06241,2020-01-16,2020-01-20,Standard Class,CU-1371,Consumer,South,P-85274,Furniture,Bookcases,Bush Bookcases,5442.48,5,0.1,683.14
CA-06242,2021-12-31,2022-01-03,Same Day,CU-1572,Corporate,West,P-92354,Technology,Phones,Samsung Galaxy,13670.38,13,0.2,2790.57
CA-06243,2023-07-08,2023-07-11,Second Class,CU-2580,Corporate,South,P-20654,Office Supplies,Appliances,Fellowes Shredder,9396.97,11,0.0,139.61
CA-06244,2023-12-20,2023-12-21,Standard Class,CU-6389,Home Office,South,P-55291,Office Supplies,Envelopes,Poly String-Tie Envelopes,15534.68,14,0.0,2833.1
CA-06245,2020-06-10,2020-06-11,Second Class,CU-7895,Consumer,West,P-33813,Technology,Accessories,Kensington Keyboard,4757.86,12,0.2,700.83
CA-06246,2020-09-07,2020-09-10,First Class,CU-3100,Home Office,South,P-72617,Furniture,Furnishings,Tensor Lamp,1444.42,2,0.2,87.93
CA-06247,2021-03-06,2021-03-10,Standard Class,CU-3339,Corporate,South,P-60792,Technology,Copiers,HP LaserJet Copier,2512.3,5,0.1,445.82
CA-06248,2020-07-18,2020-07-24,Second Class,CU-6587,Home Office,Central,P-48766,Technology,Copiers,Xerox DocuCenter Copier,8953.2,8,0.1,1311.3
CA-06249,2020-03-03,2020-03-07,Same Day,CU-1454,Consumer,Central,P-49800,Office Supplies,Fasteners,OIC Staples,6313.95,5,0.0,1399.02
CA-06250,2020-04-23,2020-04-28,First Class,CU-7673,Corporate,East,P-72730,Technology,Machines,Polycom ViewStation,7635.81,11,0.5,-1637.82
CA-06251,2023-01-17,2023-01-18,Same Day,CU-1223,Home Office,East,P-28144,Office Supplies,Paper,Hammermill Paper,6734.23,12,0.1,1280.67
CA-06252,2020-08-05,2020-08-12,Standard Class,CU-1067,Home Office,East,P-74710,Office Supplies,Binders,Avery Heavy Binders,10611.31,11,0.1,16.92
CA-06253,2023-09-04,2023-09-05,Standard Class,CU-5617,Home Office,East,P-51623,Office Supplies,Supplies,Boston Pencil Sharpener,6394.86,6,0.0,-993.83
CA-06254,2023-09-14,2023-09-21,First Class,CU-6246,Consumer,Central,P-30941,Furniture,Bookcases,Bush Bookcases,5430.23,13,0.0,-284.93
CA-06255,2021-02-26,2021-02-27,Same Day,CU-1178,Home Office,Central,P-24948,Furniture,Furnishings,Eldon Shelf,10836.08,8,0.0,817.86
CA-06256,2020-10-20,2020-10-26,Standard Class,CU-6393,Consumer,West,P-26797,Technology,Copiers,Xerox DocuCenter Copier,1366.2,11,0.0,179.09
CA-06257,2023-03-05,2023-03-10,Second Class,CU-9662,Corporate,West,P-31397,Technology,Copiers,HP LaserJet Copier,1264.82,2,0.3,240.96
CA-06258,2021-06-22,2021-06-27,First Class,CU-3383,Consumer,West,P-76230,Furniture,Furnishings,Tensor Lamp,2276.76,3,0.3,241.72
CA-06259,2022-02-07,2022-02-08,Standard Class,CU-9220,Home Office,East,P-72594,Office Supplies,Paper,Xerox Paper,986.52,8,0.5,249.61
CA-06260,2022-06-05,2022-06-11,First Class,CU-5323,Home Office,Central,P-95895,Office Supplies,Art,Fiskars Scissors,292.95,1,0.0,58.16
CA-06261,2023-02-22,2023-02-28,Standard Class,CU-4346,Corporate,East,P-21487,Office Supplies,Envelopes,Poly String-Tie Envelopes,695.92,8,0.5,124.79
CA-06262,2020-05-13,2020-05-18,Second Class,CU-2125,Home Office,East,P-18746,Technology,Phones,Motorola Moto,46.0,2,0.3,8.66
CA-06263,2023-04-30,2023-05-06,Second Class,CU-4403,Consumer,Central,P-25590,Furniture,Tables,Chromcraft Table,12421.73,12,0.1,-1614.34
CA-06264,2021-05-06,2021-05-07,Standard Class,CU-3845,Corporate,East,P-34214,Technology,Phones,Samsung Galaxy,12390.75,11,0.2,1303.05
CA-06265,2023-11-13,2023-11-16,Standard Class,CU-6276,Corporate,South,P-44014,Furniture,Furnishings,Tensor Lamp,3993.48,9,0.0,474.02
CA-06266,2021-07-19,2021-07-24,Same Day,CU-2623,Corporate,East,P-58364,Office Supplies,Labels,Avery Labels,4601.97,7,0.5,1084.57
CA-06267,2020-07-31,2020-08-02,First Class,CU-5669,Consumer,South,P-80758,Office Supplies,Supplies,Boston Pencil Sharpener,10406.47,11,0.3,-124.35
CA-06268,2020-09-23,2020-09-28,Standard Class,CU-2724,Home Office,West,P-74561,Technology,Accessories,Plantronics Headset,4230.15,6,0.5,783.52
CA-06269,2022-06-19,2022-06-22,Same Day,CU-1058,Consumer,East,P-99300,Technology,Machines,Polycom ViewStation,12578.5,14,0.3,536.64
CA-06270,2023-11-18,2023-11-20,Standard Class,CU-7040,Consumer,East,P-11645,Office Supplies,Paper,Xerox Paper,252.91,1,0.1,44.16
CA-06271,2023-03-17,2023-03-22,First Class,CU-9029,Home Office,Central,P-78946,Furniture,Chairs,Bretford Chair,592.13,11,0.0,-27.7
CA-06272,2020-08-25,2020-08-29,First Class,CU-7190,Corporate,Central,P-20668,Office Supplies,Art,Fiskars Scissors,1842.43,8,0.2,390.03
CA-06273,2023-09-01,2023-09-06,Second Class,CU-5000,Corporate,South,P-55060,Office Supplies,Labels,Mead File Folders Labels,9016.16,8,0.0,2136.66
CA-06274,2020-08-11,2020-08-16,Second Class,CU-2245,Home Office,East,P-99052,Technology,Copiers,HP LaserJet Copier,8544.1,12,0.1,1703.1
CA-06275,2022-08-13,2022-08-14,Same Day,CU-8677,Home Office,South,P-19429,Furniture,Furnishings,Tensor Lamp,5777.56,4,0.0,170.43
CA-06276,2023-05-25,2023-05-30,Same Day,CU-2928,Corporate,South,P-35392,Office Supplies,Fasteners,OIC Push Pins,1445.12,5,0.2,342.32
CA-06277,2020-04-26,2020-05-03,Same Day,CU-8290,Home Office,Central,P-13635,Office Supplies,Art,Dixon Ticonderoga,547.29,1,0.0,110.9
CA-06278,2022-04-20,2022-04-23,Second Class,CU-2015,Home Office,South,P-50654,Furniture,Chairs,Hon Executive Chair,1771.58,6,0.2,-147.48
CA-06279,2022-06-03,2022-06-04,Same Day,CU-1898,Corporate,Central,P-28131,Technology,Machines,Polycom ViewStation,108.99,3,0.0,15.6
CA-06280,2023-03-07,2023-03-08,Standard Class,CU-2983,Consumer,South,P-45928,Technology,Accessories,Logitech Mouse,1880.16,6,0.0,246.26
CA-06281,2020-08-04,2020-08-11,Second Class,CU-4875,Corporate,West,P-99652,Furniture,Bookcases,O'Sullivan Bookcase,201.54,12,0.5,-10.78
CA-06282,2020-04-10,2020-04-17,First Class,CU-5370,Consumer,West,P-42019,Furniture,Chairs,Global Leather Chair,6204.58,7,0.3,498.32
CA-06283,2021-05-07,2021-05-14,Same Day,CU-8242,Consumer,South,P-61193,Furniture,Tables,Chromcraft Table,11311.92,8,0.0,-561.57
CA-06284,2022-06-19,2022-06-20,Second Class,CU-7418,Home Office,West,P-87033,Technology,Phones,Samsung Galaxy,2731.7,10,0.5,406.45
CA-06285,2021-11-23,2021-11-28,Standard Class,CU-5279,Consumer,Central,P-93776,Office Supplies,Art,Sanford Pencils,205.53,1,0.2,33.98
CA-06286,2023-11-13,2023-11-14,First Class,CU-4987,Corporate,South,P-92243,Furniture,Chairs,Hon Executive Chair,6495.83,7,0.2,521.09
CA-06287,2021-04-19,2021-04-21,Second Class,CU-7631,Home Office,West,P-71911,Furniture,Bookcases,Bush Bookcases,4370.6,6,0.3,-894.62
CA-06288,2021-03-02,2021-03-06,First Class,CU-9608,Corporate,East,P-28034,Office Supplies,Supplies,Boston Pencil Sharpener,13470.34,12,0.2,-1260.63
CA-06289,2023-01-11,2023-01-18,Same Day,CU-7836,Home Office,South,P-92936,Technology,Copiers,HP LaserJet Copier,2229.3,6,0.0,472.49
CA-06290,2021-05-02,2021-05-08,Same Day,CU-4684,Home Office,Central,P-26814,Technology,Accessories,Plantronics Headset,7945.77,10,0.3,667.14
CA-06291,2020-03-03,2020-03-10,Standard Class,CU-1345,Consumer,Central,P-65416,Technology,Copiers,HP LaserJet Copier,3836.85,5,0.0,447.57
CA-06292,2020-12-05,2020-12-08,Standard Class,CU-8785,Corporate,East,P-11553,Technology,Accessories,Kensington Keyboard,6319.95,7,0.0,931.98
CA-06293,2023-10-19,2023-10-26,Standard Class,CU-3269,Home Office,East,P-50945,Office Supplies,Storage,Fellowes File Cabinet,10454.5,14,0.5,174.61
CA-06294,2020-06-24,2020-07-01,Standard Class,CU-1781,Home Office,Central,P-73185,Furniture,Chairs,Hon Executive Chair,141.72,6,0.0,10.43
CA-06295,2022-08-05,2022-08-07,Same Day,CU-1519,Corporate,East,P-48067,Office Supplies,Paper,Xerox Paper,1272.31,1,0.0,154.48
CA-06296,2023-01-28,2023-01-29,Second Class,CU-1209,Corporate,East,P-90267,Technology,Machines,Polycom ViewStation,2108.93,3,0.5,-109.79
CA-06297,2021-04-27,2021-05-03,Standard Class,CU-9796,Home Office,Central,P-57643,Office Supplies,Paper,Southworth Connoisseur,3219.59,3,0.1,788.72
CA-06298,2020-01-22,2020-01-29,Second Class,CU-8656,Consumer,West,P-49447,Technology,Machines,Polycom ViewStation,2003.66,11,0.1,110.4
CA-06299,2020-06-20,2020-06-25,Same Day,CU-6268,Home Office,South,P-89294,Office Supplies,Labels,Avery Labels,3446.51,5,0.1,770.28
CA-06300,2020-02-25,2020-02-26,First Class,CU-5745,Consumer,West,P-74175,Furniture,Bookcases,Sauder Bookcases,336.92,4,0.1,2.16
CA-06301,2022-03-31,2022-04-01,Standard Class,CU-3273,Home Office,East,P-46006,Office Supplies,Labels,Mead File Folders Labels,807.36,1,0.0,174.22
CA-06302,2020-10-31,2020-11-03,Second Class,CU-1704,Home Office,South,P-89992,Technology,Copiers,Xerox DocuCenter Copier,909.48,4,0.0,178.54
CA-06303,2023-06-15,2023-06-19,Same Day,CU-3375,Home Office,South,P-27253,Technology,Phones,Samsung Galaxy,13634.08,11,0.1,525.29
CA-06304,2023-08-15,2023-08-22,Standard Class,CU-1726,Corporate,Central,P-27815,Technology,Copiers,Xerox DocuCenter Copier,3396.46,14,0.1,593.33
CA-06305,2021-08-05,2021-08-09,Second Class,CU-5569,Corporate,South,P-59551,Technology,Machines,Cisco TelePresence,16002.09,13,0.0,506.16
CA-06306,2023-09-22,2023-09-23,First Class,CU-4977,Corporate,South,P-58825,Technology,Copiers,HP LaserJet Copier,11303.39,9,0.1,2339.92
CA-06307,2023-04-29,2023-04-30,First Class,CU-7672,Home Office,South,P-29517,Technology,Accessories,Plantronics Headset,626.26,2,0.2,105.38
CA-06308,2022-08-23,2022-08-24,Same Day,CU-9872,Corporate,East,P-22776,Technology,Phones,Apple iPhone,4948.22,7,0.2,849.33
CA-06309,2022-10-01,2022-10-03,Standard Class,CU-8897,Consumer,East,P-62047,Furniture,Bookcases,Bush Bookcases,11880.41,13,0.1,1449.12
CA-06310,2021-07-27,2021-08-03,Standard Class,CU-1424,Corporate,Central,P-29841,Office Supplies,Paper,Hammermill Paper,2108.42,2,0.0,245.7
CA-06311,2023-03-06,2023-03-07,First Class,CU-1239,Consumer,West,P-84053,Office Supplies,Storage,Tenex Shelf,1613.9,6,0.2,209.95
CA-06312,2020-03-31,2020-04-01,Second Class,CU-8846,Corporate,West,P-92600,Office Supplies,Labels,Avery Labels,160.08,4,0.0,38.14
CA-06313,2020-07-16,2020-07-23,First Class,CU-9032,Consumer,Central,P-48756,Office Supplies,Art,Dixon Ticonderoga,10979.71,9,0.1,1743.59
CA-06314,2023-11-09,2023-11-14,Standard Class,CU-1254,Consumer,South,P-12331,Furniture,Furnishings,Advantus Panel,232.82,1,0.2,12.96
CA-06315,2020-06-03,2020-06-09,Second Class,CU-7263,Corporate,East,P-80405,Office Supplies,Envelopes,Poly String-Tie Envelopes,2841.18,2,0.0,588.72
CA-06316,2020-03-17,2020-03-19,Second Class,CU-3759,Home Office,West,P-99553,Office Supplies,Labels,Avery Labels,7452.0,10,0.1,1808.56
CA-06317,2020-09-04,2020-09-10,Second Class,CU-5421,Consumer,South,P-26738,Technology,Accessories,Plantronics Headset,11621.5,10,0.0,1316.34
CA-06318,2020-05-05,2020-05-10,Same Day,CU-9471,Consumer,East,P-32576,Technology,Phones,Apple iPhone,10902.58,13,0.0,2135.85
CA-06319,2023-09-21,2023-09-28,First Class,CU-3906,Consumer,Central,P-44483,Technology,Machines,Cisco TelePresence,9392.8,7,0.1,1982.76
CA-06320,2023-09-11,2023-09-18,First Class,CU-7306,Corporate,West,P-42422,Office Supplies,Supplies,Dixon Ticonderoga Pencils,4981.06,7,0.0,-19.61
CA-06321,2021-11-22,2021-11-28,Same Day,CU-6604,Corporate,West,P-67497,Technology,Accessories,Kensington Keyboard,19517.82,14,0.0,2669.12
CA-06322,2021-08-28,2021-09-01,Second Class,CU-3815,Consumer,Central,P-48543,Technology,Accessories,Logitech Mouse,668.96,10,0.2,92.52
CA-06323,2022-11-24,2022-11-25,First Class,CU-9933,Consumer,South,P-43041,Office Supplies,Labels,Avery Labels,39.02,2,0.0,8.26
CA-06324,2021-12-24,2021-12-25,Same Day,CU-2614,Home Office,West,P-91190,Office Supplies,Art,Sanford Pencils,7450.17,10,0.3,1133.77
CA-06325,2023-03-29,2023-03-31,Same Day,CU-7349,Home Office,South,P-97723,Furniture,Chairs,Bretford Chair,6055.84,7,0.0,905.43
